station_abbr;reference_timestamp;tre200s0;tre005s0;tresurs0;xchills0;ure200s0;tde200s0;pva200s0;prestas0;pp0qnhs0;pp0qffs0;ppz850s0;ppz700s0;fkl010z1;fve010z0;fkl010z0;dkl010z0;wcc006s0;fu3010z0;fkl010z3;fu3010z1;fu3010z3;rre150z0;htoauts0;gre000z0;ods000z0;oli000z0;olo000z0;osr000z0;sre000z0
SMA;26.04.2025 21:20;10.4;8;7.3;10.4;80.9;7.3;10.2;952.5;1017.9;1018;;;5.1;2.8;2.9;50;;10.4;4.7;18.4;16.9;0;0;0;;292;;;0
SMA;26.04.2025 21:30;10.4;7.8;7.1;10.4;80.9;7.3;10.2;952.4;1017.8;1017.9;;;5.9;2.8;3;49;;10.8;5.6;21.2;20.2;0;0;0;;291;;;0
SMA;26.04.2025 21:40;10.3;8;7.4;10.3;81.5;7.3;10.2;952.5;1017.9;1018;;;6.1;3.1;3.2;49;;11.5;5.9;22;21.2;0;0;0;;292;;;0
SMA;26.04.2025 21:50;10.2;8;7.4;10.2;81.7;7.2;10.2;952.5;1017.9;1018;;;5.9;3.1;3.2;50;;11.5;5.8;21.2;20.9;0;0;0;;292;;;0
SMA;26.04.2025 22:00;10;7.7;7.2;10;82.5;7.2;10.1;952.6;1018;1018.2;;;4.7;2;2.1;55;;7.6;4.6;16.9;16.6;0;0;0;;293;;;0
SMA;26.04.2025 22:10;9.2;7.2;6.7;8.2;87.5;7.2;10.2;952.5;1017.9;1018.3;;;4.6;1.8;2;42;;7.2;4.5;16.6;16.2;0;0;0;;294;;;0
SMA;26.04.2025 22:20;9.3;6.8;6.2;8.5;86.2;7.1;10.1;952.5;1017.9;1018.2;;;4.5;1.6;1.8;38;;6.5;4.3;16.2;15.5;0;0;0;;295;;;0
SMA;26.04.2025 22:30;9.9;6.9;6.4;8.1;82.9;7.1;10.1;952.4;1017.8;1018;;;6.5;3.3;3.5;48;;12.6;6.2;23.4;22.3;0;0;0;;295;;;0
SMA;26.04.2025 22:40;9.8;7.6;7.1;8;83.3;7.1;10.1;952.5;1017.9;1018.1;;;6.6;3.3;3.4;46;;12.2;6.2;23.8;22.3;0;0;0;;295;;;0
SMA;26.04.2025 22:50;9.6;7.9;7.3;7.8;83.9;7;10;952.5;1017.9;1018.2;;;5.4;3.2;3.3;46;;11.9;5.2;19.4;18.7;0;0;0;;296;;;0
SMA;26.04.2025 23:00;9.6;7.9;7.3;7.8;83.9;7;10;952.5;1017.9;1018.2;;;5.7;3.4;3.4;43;;12.2;5.5;20.5;19.8;0;0;0;;297;;;0
SMA;26.04.2025 23:10;9.7;7.9;7.4;7.7;83.3;7;10;952.5;1017.9;1018.1;;;6.7;3.8;3.9;43;;14;6.3;24.1;22.7;0;0;0;;297;;;0
SMA;26.04.2025 23:20;9.5;7.9;7.4;7.5;84.1;7;10;952.4;1017.8;1018.1;;;6.2;3.7;3.8;46;;13.7;6.1;22.3;22;0;0;0;;296;;;0
SMA;26.04.2025 23:30;9.4;7.8;7.3;7.7;84.9;7;10;952.4;1017.8;1018.1;;;5.7;3;3.2;45;;11.5;5.7;20.5;20.5;0;0;0;;296;;;0
SMA;26.04.2025 23:40;8.8;7.2;6.8;7.2;88;6.9;10;952.6;1018;1018.5;;;5;2.6;2.7;51;;9.7;4.8;18;17.3;0;0;0;;296;;;0
SMA;26.04.2025 23:50;9.1;7.1;6.7;7.8;86;6.9;9.9;952.6;1018;1018.4;;;5.3;2.3;2.4;51;;8.6;5.1;19.1;18.4;0;0;0;;303;;;0
SMA;27.04.2025 00:00;9.4;7;6.6;9.4;83.6;6.8;9.9;952.6;1018;1018.3;;;4.1;1;1.3;82;;4.7;4;14.8;14.4;0;0;0;;307;;;0
SMA;27.04.2025 00:10;9.1;7;6.6;9.1;85.1;6.7;9.8;952.6;1018;1018.4;;;2.7;0.9;1.1;43;;4;2.5;9.7;9;0;0;0;;304;;;0
SMA;27.04.2025 00:20;9.1;6.9;6.4;7.9;84.5;6.6;9.8;952.5;1017.9;1018.3;;;4.4;2.1;2.3;52;;8.3;4.3;15.8;15.5;0;0;0;;301;;;0
SMA;27.04.2025 00:30;8.9;6.7;6.2;8.9;85.6;6.6;9.8;952.6;1018;1018.4;;;3.9;0.8;1;44;;3.6;3.8;14;13.7;0;0;0;;295;;;0
SMA;27.04.2025 00:40;8.5;6;5.5;8.5;87.7;6.6;9.7;952.6;1018;1018.5;;;1.9;0.3;0.7;8;;2.5;1.8;6.8;6.5;0;0;0;;292;;;0
SMA;27.04.2025 00:50;8.5;5.7;5.1;8.5;88.9;6.8;9.9;952.7;1018.1;1018.6;;;1.2;0.2;0.4;197;;1.4;1.1;4.3;4;0;0;0;;290;;;0
SMA;27.04.2025 01:00;8;5.6;4.8;8;91;6.6;9.8;952.8;1018.2;1018.9;;;0.5;0.1;0.1;310;;0.4;0.4;1.8;1.4;0;0;0;;289;;;0
SMA;27.04.2025 01:10;7.9;5.2;4.6;7.9;91.2;6.6;9.7;952.7;1018.1;1018.8;;;1.8;0.4;0.5;359;;1.8;1.8;6.5;6.5;0;0;0;;289;;;0
SMA;27.04.2025 01:20;7.9;5.2;4.6;7.9;89.8;6.3;9.6;952.8;1018.2;1018.9;;;1.7;0.4;0.5;18;;1.8;1.6;6.1;5.8;0;0;0;;293;;;0
SMA;27.04.2025 01:30;7.4;5.2;4.7;7.4;93.8;6.5;9.7;952.8;1018.2;1019;;;2.5;0.4;0.5;334;;1.8;2.4;9;8.6;0;0;0;;301;;;0
SMA;27.04.2025 01:40;7.7;5.4;4.9;7.7;91.2;6.4;9.6;952.8;1018.2;1019;;;1;0.5;0.6;199;;2.2;1;3.6;3.6;0;0;0;;299;;;0
SMA;27.04.2025 01:50;7.5;5.6;5.2;7.5;92.2;6.3;9.6;952.8;1018.2;1019;;;1;0.1;0.1;243;;0.4;0.9;3.6;3.2;0;0;0;;299;;;0
SMA;27.04.2025 02:00;7.4;5.3;4.8;7.4;92.1;6.2;9.5;952.8;1018.2;1019;;;3.1;1.1;1.2;360;;4.3;2.9;11.2;10.4;0;0;0;;294;;;0
SMA;27.04.2025 02:10;7.3;5.4;4.9;7.3;91.3;6;9.3;952.9;1018.4;1019.2;;;4;0.9;1;9;;3.6;4;14.4;14.4;0;0;0;;293;;;0
SMA;27.04.2025 02:20;7.3;5.2;4.7;7.3;92.4;6.2;9.4;952.9;1018.4;1019.2;;;3.8;1.1;1.3;1;;4.7;3.7;13.7;13.3;0;0;0;;293;;;0
SMA;27.04.2025 02:30;7.5;4.9;4.4;7.5;90.2;6;9.3;953;1018.5;1019.2;;;3.2;0.2;0.9;218;;3.2;3;11.5;10.8;0;0;0;;293;;;0
SMA;27.04.2025 02:40;7.4;5.2;4.6;7.4;91.6;6.1;9.4;953.1;1018.6;1019.3;;;2.3;0.3;0.4;210;;1.4;2.2;8.3;7.9;0;0;0;;295;;;0
SMA;27.04.2025 02:50;7.1;5.3;4.9;7.1;92.2;5.9;9.3;953.1;1018.6;1019.4;;;2.5;0.5;0.8;59;;2.9;2.4;9;8.6;0;0;0;;296;;;0
SMA;27.04.2025 03:00;7.5;5.1;4.7;7.5;89.3;5.9;9.3;953.2;1018.7;1019.4;;;0.7;0.1;0.2;146;;0.7;0.7;2.5;2.5;0;0;0;;296;;;0
SMA;27.04.2025 03:10;7.2;5.2;4.6;7.2;90.4;5.7;9.2;953.4;1018.9;1019.7;;;0.9;0.4;0.5;153;;1.8;0.8;3.2;2.9;0;0;0;;297;;;0
SMA;27.04.2025 03:20;7.2;5.2;4.8;7.2;90.3;5.7;9.2;953.5;1019;1019.8;;;1;0.6;0.6;174;;2.2;0.9;3.6;3.2;0;0;0;;297;;;0
SMA;27.04.2025 03:30;7.1;5.3;4.9;7.1;90.7;5.7;9.1;953.5;1019;1019.9;;;0.4;0.1;0.1;143;;0.4;0.3;1.4;1.1;0;0;0;;297;;;0
SMA;27.04.2025 03:40;7.1;5.1;4.8;7.1;90.9;5.7;9.2;953.6;1019.1;1020;;;0.7;0.1;0.1;118;;0.4;0.6;2.5;2.2;0;0;0;;296;;;0
SMA;27.04.2025 03:50;6.9;5.2;4.8;6.9;91.2;5.6;9.1;953.6;1019.1;1020;;;0.8;0.2;0.2;70;;0.7;0.7;2.9;2.5;0;0;0;;295;;;0
SMA;27.04.2025 04:00;6.8;5.1;4.7;6.8;91.7;5.5;9.1;953.7;1019.2;1020.1;;;1.2;0.7;0.7;44;;2.5;1.2;4.3;4.3;0;0;0;;293;;;0
SMA;27.04.2025 04:10;6.7;5;4.6;6.7;92.1;5.5;9;953.7;1019.2;1020.2;;;1.7;1;1;35;;3.6;1.6;6.1;5.8;0;0;1;;291;;;0
SMA;27.04.2025 04:20;6.8;4.9;4.5;6;90.6;5.4;8.9;953.8;1019.3;1020.2;;;2.9;1.5;1.5;19;;5.4;2.8;10.4;10.1;0;0;4;;289;;;0
SMA;27.04.2025 04:30;6.3;4.5;4;6.3;93.7;5.4;8.9;953.9;1019.4;1020.5;;;3.2;1;1.1;11;;4;3.1;11.5;11.2;0;0;7;;287;;;0
SMA;27.04.2025 04:40;6.7;4.6;4.2;6.7;91.7;5.4;9;954.1;1019.6;1020.6;;;1.3;0.5;0.5;187;;1.8;1.2;4.7;4.3;0;0;16;;285;;;0
SMA;27.04.2025 04:50;6.7;5;4.6;6.7;91.9;5.5;9;954.1;1019.6;1020.6;;;0.8;0.2;0.3;229;;1.1;0.7;2.9;2.5;0;0;22;;285;;;0
SMA;27.04.2025 05:00;6.7;5.2;4.9;6.7;91.5;5.4;9;954.2;1019.7;1020.7;;;0.5;0.1;0.2;316;;0.7;0.5;1.8;1.8;0;0;27;;292;;;0
SMA;27.04.2025 05:10;6.9;5.6;5.4;6.9;90.4;5.4;9;954.4;1019.9;1020.9;;;0.5;0.2;0.2;140;;0.7;0.4;1.8;1.4;0;0;27;;303;;;0
SMA;27.04.2025 05:20;7;6;5.9;7;91.5;5.7;9.2;954.5;1020;1020.9;;;1;0.3;0.3;228;;1.1;0.9;3.6;3.2;0;0;30;;319;;;0
SMA;27.04.2025 05:30;7.4;6.8;6.8;7.4;90.7;6;9.3;954.6;1020.1;1021;;;0.6;0.2;0.2;208;;0.7;0.5;2.2;1.8;0;0;36;;333;;;0
SMA;27.04.2025 05:40;7.9;7.5;7.7;7.9;87.3;5.9;9.3;954.8;1020.4;1021;;;0.7;0.2;0.3;270;;1.1;0.7;2.5;2.5;0;0;47;;344;;;0
SMA;27.04.2025 05:50;8.1;7.9;8.1;8.1;84;5.6;9.1;954.8;1020.4;1021;;;0.7;0.1;0.1;204;;0.4;0.7;2.5;2.5;0;0;56;;345;;;0
SMA;27.04.2025 06:00;8.1;8.1;8.4;8.1;85.8;5.9;9.3;955;1020.6;1021.2;;;0.9;0.4;0.4;221;;1.4;0.9;3.2;3.2;0;0;69;;346;;;0
SMA;27.04.2025 06:10;8.4;8.5;8.7;8.4;81.9;5.5;9;955.1;1020.7;1021.2;;;0.8;0.2;0.3;252;;1.1;0.8;2.9;2.9;0;0;92;;347;;;0
SMA;27.04.2025 06:20;8.5;9.2;9.2;8.5;81.1;5.4;9;955.2;1020.8;1021.3;;;1.3;0.3;0.4;266;;1.4;1.3;4.7;4.7;0;0;120;;347;;;0
SMA;27.04.2025 06:30;8.8;10;9.8;8.8;79.8;5.5;9;955.3;1020.9;1021.3;;;1.3;0.5;0.6;261;;2.2;1.3;4.7;4.7;0;0;141;;348;;;0
SMA;27.04.2025 06:40;9.1;10.3;10.4;9.1;82.7;6.3;9.6;955.4;1021;1021.4;;;1.3;0.2;0.3;137;;1.1;1.2;4.7;4.3;0;0;122;;347;;;0
SMA;27.04.2025 06:50;9;10.6;10.8;9;80;5.7;9.2;955.4;1021;1021.4;;;2.1;0.9;1.1;73;;4;2;7.6;7.2;0;0;140;;348;;;0
SMA;27.04.2025 07:00;9.1;10.8;11.1;9.1;78.4;5.5;9.1;955.5;1021.1;1021.5;;;2.3;1.2;1.3;20;;4.7;2.2;8.3;7.9;0;0;168;;349;;;0
SMA;27.04.2025 07:10;9.3;11;11.3;9.3;77.3;5.5;9.1;955.6;1021.2;1021.5;;;2.2;0.6;0.8;16;;2.9;2.1;7.9;7.6;0;0;161;;350;;;0
SMA;27.04.2025 07:20;9.4;11.5;11.8;9.4;78.3;5.8;9.2;955.7;1021.3;1021.6;;;1.3;0.4;0.6;1;;2.2;1.2;4.7;4.3;0;0;183;;350;;;0
SMA;27.04.2025 07:30;9.7;12;12.4;9.7;76.9;5.8;9.3;955.7;1021.3;1021.6;;;1.4;0.4;0.5;94;;1.8;1.3;5;4.7;0;0;204;;351;;;0
SMA;27.04.2025 07:40;9.6;12.2;12.6;9.6;77.3;5.8;9.2;955.8;1021.4;1021.7;;;2.7;1.1;1.3;63;;4.7;2.7;9.7;9.7;0;0;209;;351;;;0
SMA;27.04.2025 07:50;9.8;12.4;12.9;9.5;78.2;6.2;9.5;955.9;1021.5;1021.7;;;2.5;1.2;1.4;53;;5;2.4;9;8.6;0;0;236;;351;;;0
SMA;27.04.2025 08:00;9.6;12.6;13.2;9.2;77.3;5.8;9.2;956;1021.6;1021.9;;;2.8;1.4;1.5;65;;5.4;2.7;10.1;9.7;0;0;236;;351;;;0
SMA;27.04.2025 08:10;10.1;13.3;13.8;10.1;76.8;6.2;9.5;956.1;1021.7;1021.9;;;2.4;1.2;1.3;57;;4.7;2.3;8.6;8.3;0;0;284;;350;;;0
SMA;27.04.2025 08:20;10.4;13.8;14.4;10.4;74.6;6.1;9.4;956.1;1021.7;1021.8;;;3;1.4;1.5;66;;5.4;2.8;10.8;10.1;0;0;325;;349;;;0
SMA;27.04.2025 08:30;10.6;14.6;15.3;10.6;75.3;6.4;9.6;956.1;1021.7;1021.8;;;2.6;1.1;1.2;60;;4.3;2.5;9.4;9;0;0;374;;348;;;0
SMA;27.04.2025 08:40;10.7;14;14.6;10.7;74.1;6.3;9.5;956.2;1021.8;1021.8;;;1.6;0.5;0.6;16;;2.2;1.4;5.8;5;0;0;304;;324;;;0
SMA;27.04.2025 08:50;10.9;16.5;17.1;10.9;71.8;6;9.4;956.2;1021.8;1021.8;;;2;0.5;0.8;311;;2.9;1.9;7.2;6.8;0;0;638;;298;;;10
SMA;27.04.2025 09:00;11.4;18.6;19.7;11.4;70.2;6.2;9.5;956.4;1022;1021.9;;;2;0.6;0.7;294;;2.5;1.9;7.2;6.8;0;0;605;;299;;;10
SMA;27.04.2025 09:10;11.7;18.3;19.5;11.7;70.5;6.5;9.7;956.4;1022;1021.8;;;2.1;0.7;0.8;215;;2.9;2;7.6;7.2;0;0;591;;309;;;10
SMA;27.04.2025 09:20;12.2;20.2;21.6;12.2;72.8;7.5;10.3;956.4;1022;1021.7;;;2.3;0.9;1.2;209;;4.3;2.2;8.3;7.9;0;0;680;;313;;;10
SMA;27.04.2025 09:30;12.7;19.2;20.5;12.7;69;7.2;10.1;956.5;1022.2;1021.7;;;3.1;0.5;1;355;;3.6;3.1;11.2;11.2;0;0;464;;347;;;0
SMA;27.04.2025 09:40;12.4;18.7;19.8;12.4;70.4;7.2;10.1;956.6;1022.3;1021.8;;;3.6;1.4;1.6;42;;5.8;3.4;13;12.2;0;0;537;;352;;;0
SMA;27.04.2025 09:50;12.4;18.9;20.1;12.4;69.9;7.1;10.1;956.6;1022.3;1021.8;;;2.5;0.8;1.1;62;;4;2.3;9;8.3;0;0;504;;349;;;0
SMA;27.04.2025 10:00;12.5;18.1;19.3;12.5;68.9;7;10;956.7;1022.4;1021.9;;;2.9;1.2;1.5;50;;5.4;2.8;10.4;10.1;0;0;504;;328;;;3
SMA;27.04.2025 10:10;12.7;20.8;22.3;12.7;68.7;7.1;10.1;956.7;1022.4;1021.9;;;3;1.6;1.7;90;;6.1;2.8;10.8;10.1;0;0;776;;331;;;10
SMA;27.04.2025 10:20;14.1;21.5;23;14.1;71.2;9;11.4;956.7;1022.4;1021.5;;;3;1;1.3;66;;4.7;2.9;10.8;10.4;0;0;768;;323;;;10
SMA;27.04.2025 10:30;13.7;23.1;25;13.7;65.2;7.3;10.2;956.8;1022.5;1021.7;;;3.6;1.2;1.6;44;;5.8;3.5;13;12.6;0;0;906;;326;;;10
SMA;27.04.2025 10:40;13.3;23.8;25.8;13.3;68.9;7.7;10.5;956.7;1022.4;1021.7;;;4.6;0.9;1.5;72;;5.4;4.5;16.6;16.2;0;0;802;;330;;;8
SMA;27.04.2025 10:50;13.8;20.2;21.6;13.8;67.5;7.9;10.6;956.7;1022.4;1021.6;;;3.8;1.5;1.8;55;;6.5;3.7;13.7;13.3;0;0;399;;344;;;0
SMA;27.04.2025 11:00;13.8;18.4;19.4;13.8;65.8;7.5;10.4;956.8;1022.5;1021.7;;;3.6;1.8;2;15;;7.2;3.5;13;12.6;0;0;353;;346;;;0
SMA;27.04.2025 11:10;13.9;18;18.7;13.9;65.4;7.5;10.4;956.7;1022.4;1021.6;;;3;1.3;1.4;6;;5;2.9;10.8;10.4;0;0;389;;342;;;0
SMA;27.04.2025 11:20;14.1;17.7;18.3;14.1;67.4;8.2;10.8;956.7;1022.4;1021.5;;;4;1.2;1.6;4;;5.8;3.8;14.4;13.7;0;0;344;;344;;;0
SMA;27.04.2025 11:30;13.7;17.2;17.9;13.7;68.2;7.9;10.7;956.7;1022.4;1021.6;;;4;2.1;2.2;30;;7.9;3.9;14.4;14;0;0;334;;339;;;0
SMA;27.04.2025 11:40;13.9;18;18.7;13.9;68.8;8.3;10.9;956.7;1022.4;1021.6;;;2.8;1.3;1.5;42;;5.4;2.7;10.1;9.7;0;0;466;;338;;;0
SMA;27.04.2025 11:50;14.2;19.9;20.8;14.2;65.2;7.8;10.6;956.7;1022.4;1021.5;;;3.7;1.5;1.7;32;;6.1;3.5;13.3;12.6;0;0;588;;348;;;4
SMA;27.04.2025 12:00;14.5;20.8;21.8;14.5;65.9;8.2;10.9;956.8;1022.5;1021.6;;;3.6;1.1;1.3;62;;4.7;3.5;13;12.6;0;0;518;;359;;;0
SMA;27.04.2025 12:10;14.3;20.9;21.9;14.3;67.4;8.3;11;956.8;1022.5;1021.6;;;3.4;1.7;2;49;;7.2;3.3;12.2;11.9;0;0;549;;360;;;0
SMA;27.04.2025 12:20;14.8;21;22;14.8;64.6;8.2;10.9;956.8;1022.5;1021.5;;;4.4;1.4;1.8;53;;6.5;4.3;15.8;15.5;0;0;507;;359;;;0
SMA;27.04.2025 12:30;14.4;21.5;22.6;14.4;64.3;7.8;10.5;956.9;1022.6;1021.7;;;4.7;2.1;2.4;60;;8.6;4.5;16.9;16.2;0;0;524;;358;;;1
SMA;27.04.2025 12:40;15.4;20.5;21.5;15.4;65.2;8.9;11.4;956.9;1022.6;1021.4;;;4.6;1.5;1.9;4;;6.8;4.6;16.6;16.6;0;0;485;;351;;;0
SMA;27.04.2025 12:50;15;20.5;21.6;15;62.8;8;10.7;956.9;1022.6;1021.5;;;4.1;1.7;2;15;;7.2;4;14.8;14.4;0;0;566;;336;;;5
SMA;27.04.2025 13:00;15.2;21.3;22.7;15.2;61.8;7.9;10.7;956.9;1022.6;1021.5;;;4;2.1;2.2;62;;7.9;3.9;14.4;14;0;0;521;;329;;;6
SMA;27.04.2025 13:10;15.4;21.2;22.5;15.4;61.9;8.1;10.8;957;1022.7;1021.5;;;4.4;1.4;1.6;35;;5.8;4.3;15.8;15.5;0;0;634;;332;;;6
SMA;27.04.2025 13:20;14.8;21;22.3;14.8;62.1;7.6;10.4;957;1022.7;1021.7;;;4.3;1.4;1.7;45;;6.1;4.1;15.5;14.8;0;0;512;;327;;;4
SMA;27.04.2025 13:30;16.2;23.9;25.7;16.2;62.3;9;11.5;957;1022.7;1021.4;;;5.5;2.4;2.7;39;;9.7;5.3;19.8;19.1;0;0;778;;320;;;10
SMA;27.04.2025 13:40;15.7;23.2;25.3;15.7;62.4;8.5;11.1;956.9;1022.6;1021.4;;;4.6;2.1;2.3;33;;8.3;4.4;16.6;15.8;0;0;658;;313;;;10
SMA;27.04.2025 13:50;15.7;23.3;25.3;15.7;61.4;8.3;10.9;956.9;1022.6;1021.4;;;4.7;1.6;1.9;54;;6.8;4.6;16.9;16.6;0;0;645;;312;;;10
SMA;27.04.2025 14:00;16.2;24;26.1;16.2;59.8;8.4;11;956.8;1022.5;1021.1;;;5.2;2.3;2.7;54;;9.7;4.9;18.7;17.6;0;0;651;;312;;;10
SMA;27.04.2025 14:10;16.1;23.3;25.2;16.1;59.6;8.2;10.9;956.8;1022.5;1021.2;;;6.3;2.4;2.6;23;;9.4;6;22.7;21.6;0;0;614;;313;;;10
SMA;27.04.2025 14:20;16.3;22.9;24.7;16.3;62.9;9.2;11.7;956.7;1022.4;1021;;;6.4;2.2;2.5;47;;9;6.2;23;22.3;0;0;550;;313;;;10
SMA;27.04.2025 14:30;16.6;23.1;24.9;16.6;57.7;8.2;10.9;956.8;1022.5;1021;;;4.8;2.3;2.5;44;;9;4.6;17.3;16.6;0;0;596;;312;;;10
SMA;27.04.2025 14:40;16.8;24.4;26.4;16.8;58.7;8.7;11.2;956.7;1022.4;1020.9;;;5;2.5;2.8;52;;10.1;4.8;18;17.3;0;0;628;;313;;;10
SMA;27.04.2025 14:50;17;25;27.1;17;57.6;8.6;11.2;956.6;1022.3;1020.7;;;6.1;2.3;2.7;60;;9.7;5.9;22;21.2;0;0;604;;314;;;10
SMA;27.04.2025 15:00;17;25.1;27;17;57.5;8.6;11.1;956.6;1022.3;1020.7;;;6.5;2.6;2.9;49;;10.4;6.3;23.4;22.7;0;0;576;;314;;;10
SMA;27.04.2025 15:10;16.8;25;26.9;16.8;57.3;8.3;11;956.6;1022.3;1020.8;;;6.9;3;3.3;57;;11.9;6.7;24.8;24.1;0;0;534;;314;;;10
SMA;27.04.2025 15:20;16.8;24.5;26.4;16.8;56.5;8.1;10.8;956.6;1022.3;1020.8;;;6.1;2.5;2.9;64;;10.4;5.9;22;21.2;0;0;496;;315;;;10
SMA;27.04.2025 15:30;17.2;23.7;25.4;17.2;55.5;8.2;10.9;956.5;1022.2;1020.6;;;5.6;2.3;2.5;47;;9;4.9;20.2;17.6;0;0;445;;315;;;10
SMA;27.04.2025 15:40;16.9;23.1;24.6;16.9;56.3;8.2;10.8;956.5;1022.2;1020.7;;;6.1;2.8;3.2;57;;11.5;6;22;21.6;0;0;386;;316;;;10
SMA;27.04.2025 15:50;17.3;23;24.4;17.3;57;8.7;11.3;956.6;1022.3;1020.7;;;5.2;2.5;2.7;59;;9.7;5.1;18.7;18.4;0;0;405;;316;;;10
SMA;27.04.2025 16:00;17.3;23.9;25.4;17.3;57.9;8.9;11.4;956.6;1022.3;1020.7;;;5.5;2.7;2.9;70;;10.4;5.5;19.8;19.8;0;0;414;;316;;;10
SMA;27.04.2025 16:10;17.4;23.2;24.5;17.4;57.1;8.8;11.3;956.6;1022.3;1020.6;;;5.7;2.5;2.7;60;;9.7;5.5;20.5;19.8;0;0;382;;316;;;10
SMA;27.04.2025 16:20;16.9;21.7;22.6;16.9;57.1;8.4;11;956.7;1022.4;1020.9;;;5.2;2.6;2.8;64;;10.1;5.1;18.7;18.4;0;0;336;;316;;;9
SMA;27.04.2025 16:30;17;21.4;21.9;17;61.3;9.5;11.9;956.7;1022.4;1020.8;;;6.2;3.1;3.2;67;;11.5;6.1;22.3;22;0;0;330;;315;;;10
SMA;27.04.2025 16:40;16.9;20.5;21.1;16.9;59.2;8.9;11.4;956.8;1022.5;1021;;;5.9;2.6;2.8;66;;10.1;5.6;21.2;20.2;0;0;278;;315;;;10
SMA;27.04.2025 16:50;16.5;20.3;21;16.5;59.6;8.6;11.2;956.9;1022.6;1021.2;;;5.2;2.3;2.5;67;;9;5.2;18.7;18.7;0;0;236;;315;;;10
SMA;27.04.2025 17:00;16.5;20.1;20.8;16.5;60.3;8.8;11.3;956.9;1022.6;1021.2;;;5.9;2.7;2.9;69;;10.4;5.8;21.2;20.9;0;0;201;;313;;;10
SMA;27.04.2025 17:10;16.4;20.1;20.7;16.4;58.8;8.3;11;956.9;1022.6;1021.2;;;5.3;2.2;2.4;58;;8.6;5.1;19.1;18.4;0;0;192;;312;;;10
SMA;27.04.2025 17:20;16.4;18.8;19;16.4;58.2;8.2;10.8;956.9;1022.6;1021.2;;;5.3;2.2;2.4;56;;8.6;5.2;19.1;18.7;0;0;155;;311;;;10
SMA;27.04.2025 17:30;16;16.2;16.1;16;58.8;7.9;10.7;957;1022.7;1021.4;;;5.4;1.9;2;52;;7.2;5.2;19.4;18.7;0;0;97;;310;;;6
SMA;27.04.2025 17:40;15.8;15;14.6;15.8;59.7;8;10.7;957;1022.7;1021.5;;;4.4;1.8;1.8;45;;6.5;4.2;15.8;15.1;0;0;72;;309;;;3
SMA;27.04.2025 17:50;15.1;14.1;13.5;15.1;63.5;8.2;10.9;957.1;1022.8;1021.7;;;3.4;1.6;1.6;32;;5.8;3.3;12.2;11.9;0;0;53;;308;;;2
SMA;27.04.2025 18:00;14.8;13.6;13;14.8;64.3;8.1;10.8;957.2;1022.9;1021.9;;;4;1.8;1.9;26;;6.8;3.8;14.4;13.7;0;0;54;;307;;;9
SMA;27.04.2025 18:10;14.4;13.1;12.4;14.4;66.2;8.2;10.9;957.3;1023;1022.1;;;4.2;2.1;2.2;33;;7.9;4.1;15.1;14.8;0;0;35;;305;;;4
SMA;27.04.2025 18:20;14.1;12.1;11.5;14.1;68.2;8.3;11;957.4;1023.1;1022.3;;;3.8;2.2;2.3;36;;8.3;3.7;13.7;13.3;0;0;17;;305;;;0
SMA;27.04.2025 18:30;14;11.3;10.6;14;68.7;8.3;11;957.5;1023.2;1022.4;;;3.2;1.9;1.9;37;;6.8;3.2;11.5;11.5;0;0;6;;304;;;0
SMA;27.04.2025 18:40;13.5;10.3;9.6;13.5;71.5;8.5;11.1;957.6;1023.3;1022.6;;;2.7;1.6;1.6;38;;5.8;2.6;9.7;9.4;0;0;1;;303;;;0
SMA;27.04.2025 18:50;13.4;9.8;9;13.4;72.5;8.6;11.1;957.7;1023.4;1022.8;;;3;1.6;1.7;34;;6.1;2.9;10.8;10.4;0;0;0;;302;;;0
SMA;27.04.2025 19:00;13.2;9.7;9;13.2;72.6;8.4;11;957.8;1023.5;1022.9;;;2.9;1.2;1.3;44;;4.7;2.8;10.4;10.1;0;0;0;;302;;;0
SMA;27.04.2025 19:10;12.8;9.7;8.9;12.8;74.9;8.5;11.1;957.9;1023.6;1023.1;;;2.8;1.2;1.3;39;;4.7;2.7;10.1;9.7;0;0;0;;302;;;0
SMA;27.04.2025 19:20;12.7;9.6;8.9;12.7;75.3;8.4;11.1;957.9;1023.6;1023.2;;;3.7;2.1;2.1;27;;7.6;3.5;13.3;12.6;0;0;0;;304;;;0
SMA;27.04.2025 19:30;13;9.5;8.8;13;72.7;8.2;10.9;958;1023.7;1023.2;;;4;2.1;2.2;35;;7.9;3.9;14.4;14;0;0;0;;308;;;0
SMA;27.04.2025 19:40;12.7;9.6;8.9;12.7;74.6;8.3;10.9;958.1;1023.8;1023.4;;;3.3;2.1;2.1;37;;7.6;3.2;11.9;11.5;0;0;0;;310;;;0
SMA;27.04.2025 19:50;12.5;9.6;8.9;12.5;76.1;8.4;11;958.1;1023.8;1023.4;;;4.3;2.1;2.2;32;;7.9;4.2;15.5;15.1;0;0;0;;312;;;0
SMA;27.04.2025 20:00;12.3;9.3;8.6;12.3;76.8;8.3;11;958.1;1023.8;1023.5;;;3.3;1.7;1.7;44;;6.1;3.2;11.9;11.5;0;0;0;;307;;;0
SMA;27.04.2025 20:10;12.3;8.7;8;12.3;76.6;8.3;11;958.2;1023.9;1023.6;;;2.9;1.4;1.5;57;;5.4;2.8;10.4;10.1;0;0;0;;303;;;0
