time,temp2minst,rain10minsum,globalstrahlung10minavg,relhum2minst,wdir10minavg,vmag10minavg,qffinst
10/08/2024 18:30,25.8,0,22,50.3,349,1.389,1018.9
10/08/2024 18:40,25,0,10,52.6,346,1.389,1019.1
10/08/2024 18:50,24.9,0,2,53.5,340,1.389,1019.1
10/08/2024 19:00,24.2,0,0,56.6,333,1.306,1019.4
10/08/2024 19:10,23.6,0,0,59.9,344,1.111,1019.6
10/08/2024 19:20,23.3,0,0,61,338,1,1019.9
10/08/2024 19:30,23,0,0,62.8,331,1.111,1020
10/08/2024 19:40,22.9,0,0,62.5,348,1.111,1020.1
10/08/2024 19:50,22.7,0,0,63,345,1.306,1020.2
10/08/2024 20:00,22.5,0,0,63.7,345,1.306,1020.3
10/08/2024 20:10,22.4,0,0,64.1,337,1.194,1020.3
10/08/2024 20:20,22.1,0,0,65.9,357,1,1020.4
10/08/2024 20:30,22,0,0,66.1,351,1,1020.4
10/08/2024 20:40,21.9,0,0,66.1,3,1.111,1020.5
10/08/2024 20:50,21.8,0,0,66.9,3,1.306,1020.6
10/08/2024 21:00,21.8,0,0,66.8,359,1.194,1020.7
10/08/2024 21:10,21.8,0,0,67.4,3,1.111,1020.7
10/08/2024 21:20,21.6,0,0,68.1,17,1,1020.7
10/08/2024 21:30,21.5,0,0,69.3,29,0.806,1020.7
10/08/2024 21:40,21.4,0,0,69.5,44,1,1020.8
10/08/2024 21:50,21.2,0,0,70.3,62,1.111,1020.8
10/08/2024 22:00,21.2,0,0,69.6,32,0.806,1020.9
10/08/2024 22:10,21.1,0,0,70.2,60,0.611,1020.9
10/08/2024 22:20,21,0,0,71.2,8,1.194,1021
10/08/2024 22:30,20.9,0,0,71.3,344,0.5,1021
10/08/2024 22:40,20.8,0,0,72.4,320,0.111,1021
10/08/2024 22:50,20.7,0,0,73.2,328,0.306,1021.1
10/08/2024 23:00,20.7,0,0,73.8,31,0.611,1021.1
10/08/2024 23:10,20.6,0,0,74.4,60,0.306,1021.2
10/08/2024 23:20,20.3,0,0,76.2,25,0.194,1021.2
10/08/2024 23:30,20.2,0,0,77.3,10,0.306,1021.3
10/08/2024 23:40,20.2,0,0,77.8,359,0.389,1021.3
10/08/2024 23:50,20,0,0,77.8,58,0.806,1021.3
11/08/2024 00:00,19.9,0,0,78.3,98,0.694,1021.2
11/08/2024 00:10,19.8,0,0,78.3,127,0.694,1021.2
11/08/2024 00:20,19.8,0,0,78.8,112,0.389,1021.2
11/08/2024 00:30,19.7,0,0,79.6,51,0.806,1021.3
11/08/2024 00:40,19.5,0,0,80.5,27,0.806,1021.2
11/08/2024 00:50,19.4,0,0,81.5,25,0.5,1021.1
11/08/2024 01:00,19.4,0,0,81.1,41,0.5,1021.1
11/08/2024 01:10,19.2,0,0,81.7,42,0.694,1021
11/08/2024 01:20,19.2,0,0,82.1,29,1.111,1021
11/08/2024 01:30,19,0,0,82.9,42,1.611,1021
11/08/2024 01:40,19.2,0,0,81.4,39,1.306,1021
11/08/2024 01:50,19,0,0,83.5,22,1.194,1020.9
11/08/2024 02:00,18.9,0,0,83.9,17,1,1020.8
11/08/2024 02:10,18.6,0,0,85.4,24,1,1020.9
11/08/2024 02:20,18.5,0,0,85.9,39,0.806,1020.9
11/08/2024 02:30,18.5,0,0,85.7,45,1.111,1020.8
11/08/2024 02:40,18.5,0,0,85.8,39,1.611,1020.7
11/08/2024 02:50,18.6,0,0,85.4,42,1.806,1020.6
11/08/2024 03:00,18.8,0,0,84.8,10,1.111,1020.5
11/08/2024 03:10,18.4,0,0,87,35,0.806,1020.6
11/08/2024 03:20,18.6,0,0,85.6,38,1.194,1020.5
11/08/2024 03:30,18.7,0,0,85.1,12,1.194,1020.5
11/08/2024 03:40,18.6,0,0,86,1,0.806,1020.6
11/08/2024 03:50,18.7,0,0,85.2,23,0.889,1020.4
11/08/2024 04:00,18.4,0,0,86.8,22,1.111,1020.5
11/08/2024 04:10,18,0,0,88.6,46,1.194,1020.7
11/08/2024 04:20,17.4,0,3,92.2,62,0.889,1020.9
11/08/2024 04:30,17.3,0,7,92.1,52,0.806,1020.8
11/08/2024 04:40,17.7,0,13,90.7,21,1.111,1020.7
11/08/2024 04:50,18.1,0,18,89.1,19,0.889,1020.7
11/08/2024 05:00,18.1,0,23,89.2,37,0.889,1020.7
11/08/2024 05:10,18.3,0,68,89.4,34,0.806,1020.6
11/08/2024 05:20,18,0,99,90.6,45,1.111,1020.7
11/08/2024 05:30,18.3,0,126,89.2,61,1.5,1020.7
11/08/2024 05:40,18.6,0,153,88.6,60,1.306,1020.7
11/08/2024 05:50,19.3,0,181,85.9,56,1.694,1020.6
11/08/2024 06:00,19.4,0,210,86.1,55,2.694,1020.6
11/08/2024 06:10,20,0,238,83.1,51,2.611,1020.6
11/08/2024 06:20,20.4,0,267,80.7,49,3.306,1020.4
11/08/2024 06:30,20.4,0,297,80.4,47,2.889,1020.3
11/08/2024 06:40,20.7,0,327,80.1,56,2,1020.2
11/08/2024 06:50,20.9,0,357,78.8,63,2.111,1020.1
11/08/2024 07:00,21,0,387,78.1,55,1.889,1020.1
11/08/2024 07:10,21.1,0,416,78.2,65,1.111,1020.1
11/08/2024 07:20,21.7,0,445,76,59,1.194,1019.9
11/08/2024 07:30,22.1,0,471,74.3,39,0.889,1019.9
11/08/2024 07:40,22.2,0,499,74.3,48,1.111,1019.8
11/08/2024 07:50,22.6,0,526,72.2,38,1.194,1019.7
11/08/2024 08:00,22.8,0,552,71.8,39,1.389,1019.6
11/08/2024 08:10,23.1,0,577,69.8,44,1.806,1019.6
11/08/2024 08:20,23.4,0,601,69.3,67,1.694,1019.6
11/08/2024 08:30,23.6,0,624,67.6,37,2.389,1019.4
11/08/2024 08:40,23.9,0,647,68.1,36,1.889,1019.4
11/08/2024 08:50,24.5,0,671,66.9,42,1.889,1019.3
11/08/2024 09:00,24.6,0,691,64.8,36,2.194,1019.3
11/08/2024 09:10,25,0,711,61.8,42,2.694,1019.1
11/08/2024 09:20,25.5,0,729,62.5,45,1.694,1018.9
11/08/2024 09:30,25.3,0,745,63,63,2.111,1018.8
11/08/2024 09:40,25.8,0,758,60.8,56,2.806,1018.7
11/08/2024 09:50,26,0,772,62.1,38,2.694,1018.6
11/08/2024 10:00,25.8,0,785,60.7,32,2.5,1018.7
11/08/2024 10:10,26.2,0,799,61.3,24,1.806,1018.5
11/08/2024 10:20,26.1,0,810,62.1,68,2.389,1018.5
11/08/2024 10:30,26.6,0,820,61.7,38,2.389,1018.3
11/08/2024 10:40,26.5,0,833,60.1,53,2.306,1018.1
11/08/2024 10:50,26.4,0,840,63.7,58,2,1018.1
11/08/2024 11:00,26.8,0,848,60.2,44,1.389,1017.9
11/08/2024 11:10,27.4,0,855,58.7,70,1.806,1017.7
11/08/2024 11:20,27.7,0,857,57.2,49,1.5,1017.5
11/08/2024 11:30,28.7,0,855,55.9,34,1.806,1017.2
11/08/2024 11:40,28.6,0,850,52.7,26,1.806,1017.1
11/08/2024 11:50,29,0,848,52.6,32,2.611,1016.9
11/08/2024 12:00,29.1,0,849,50.5,39,2,1016.8
11/08/2024 12:10,28.8,0,844,50.3,52,3.111,1016.8
11/08/2024 12:20,29.5,0,837,48.5,31,2.389,1016.6
11/08/2024 12:30,29.1,0,827,50.1,67,2.806,1016.6
11/08/2024 12:40,29.8,0,823,47.9,28,2.389,1016.4
11/08/2024 12:50,29.4,0,815,50.2,33,2.306,1016.4
11/08/2024 13:00,29.9,0,803,50.3,49,2.306,1016.2
11/08/2024 13:10,29.5,0,795,48,37,2.806,1016.1
11/08/2024 13:20,29.3,0,780,48.4,54,2.306,1016.1
11/08/2024 13:30,30,0,765,46.6,67,2.806,1015.9
11/08/2024 13:40,30.4,0,752,43.4,46,2.611,1015.7
11/08/2024 13:50,30.2,0,733,46,59,1.611,1015.7
11/08/2024 14:00,30.8,0,719,40.9,22,2.389,1015.5
11/08/2024 14:10,30.5,0,688,43.2,38,2.194,1015.5
11/08/2024 14:20,30.7,0,664,42.5,51,2.611,1015.3
11/08/2024 14:30,30.3,0,645,43.7,59,2.306,1015.3
11/08/2024 14:40,30.8,0,625,41.8,51,2.889,1015.1
11/08/2024 14:50,30.4,0,589,47.2,75,2.111,1015.1
11/08/2024 15:00,30.4,0,569,45.2,65,2.611,1015
11/08/2024 15:10,30.3,0,556,46.2,67,1.889,1015
11/08/2024 15:20,30.9,0,522,42.8,35,2.611,1014.8
11/08/2024 15:30,30.4,0,483,41.5,53,2.306,1014.8
11/08/2024 15:40,30.5,,465,43.2,56,2.306,1014.8
11/08/2024 15:50,30,0,432,46.7,68,1.889,1014.8
11/08/2024 16:00,30.2,0,414,44.6,63,2.111,1014.7
11/08/2024 16:10,30.1,0,386,48.1,65,2.611,1014.6
11/08/2024 16:20,29.8,0,360,47.3,72,2.389,1014.6
11/08/2024 16:30,30.3,0,330,45.2,72,2.389,1014.3
11/08/2024 16:40,30,0,301,45,63,2,1014.3
11/08/2024 16:50,29.4,0,259,49.2,58,2.5,1014.4
11/08/2024 17:00,29.6,0,218,47.1,68,1.694,1014.2
11/08/2024 17:10,28.8,0,200,50.7,63,2.111,1014.4
11/08/2024 17:20,28.9,0,143,50.6,65,2.611,1014.4
11/08/2024 17:30,27.8,0,71,53.1,64,2,1014.7
11/08/2024 17:40,26.9,0,35,58.3,63,2.306,1014.9
11/08/2024 17:50,26.9,0,35,57.2,61,2.306,1014.9
11/08/2024 18:00,27,0,67,56.3,61,2,1014.9
11/08/2024 18:10,27.3,0,58,56.1,58,2.111,1014.7
11/08/2024 18:20,27.3,0,40,55.7,58,2,1014.7
11/08/2024 18:30,27,0,24,56.7,57,2.194,1014.7
11/08/2024 18:40,26.5,0,10,59,55,2.306,1014.7
11/08/2024 18:50,26.3,0,4,59.7,56,2.194,1014.7
11/08/2024 19:00,26.1,0,0,60.1,56,2.306,1014.8
11/08/2024 19:10,26,0,0,59.5,60,2.5,1014.8
11/08/2024 19:20,26.1,0,0,59.1,59,2.806,1014.8
11/08/2024 19:30,25.9,0,0,60.2,60,2.694,1014.9
11/08/2024 19:40,25.9,0,0,59.6,61,2.5,1014.9
11/08/2024 19:50,25.6,0,0,61.1,60,2.389,1015
11/08/2024 20:00,25.4,0,0,62.5,58,2.306,1015.2
11/08/2024 20:10,25,0,0,64.8,53,2.611,1015.1
11/08/2024 20:20,25,0,0,64.6,53,2.889,1015
11/08/2024 20:30,25,0,0,63.7,56,2.806,1015
11/08/2024 20:40,24.8,0,0,64.5,56,3,1015.1
11/08/2024 20:50,25.1,0,0,62.1,58,3.306,1015
11/08/2024 21:00,25.1,0,0,61.9,56,3.5,1015.1
11/08/2024 21:10,25,0,0,61.8,56,3.306,1015.1
11/08/2024 21:20,25,0,0,61.8,56,3.111,1015
11/08/2024 21:30,24.6,0,0,63.7,55,3,1015.1
11/08/2024 21:40,24.5,0,0,64.1,51,3,1015.1
11/08/2024 21:50,24.3,0,0,65.2,51,2.889,1015.1
11/08/2024 22:00,24,0,0,65.7,51,2.611,1015.2
11/08/2024 22:10,23.8,0,0,66.5,50,2.889,1015.1
11/08/2024 22:20,23.9,0,0,66.2,45,2.889,1015
11/08/2024 22:30,24,0,0,65.6,40,3.194,1014.9
11/08/2024 22:40,23,0,0,70.1,40,3,1015.1
11/08/2024 22:50,22.6,0,0,71.7,37,1.806,1015.2
11/08/2024 23:00,22.9,0,0,70.4,58,1.611,1015
11/08/2024 23:10,22.9,0,0,70.2,51,2.611,1015
11/08/2024 23:20,23,0,0,69.5,49,2.694,1014.8
11/08/2024 23:30,22.4,0,0,72.9,1,1,1014.9
11/08/2024 23:40,22.2,0,0,73.5,92,0.389,1014.9
11/08/2024 23:50,22.1,0,0,74,63,0.306,1015
12/08/2024 00:00,22.1,0,0,74.1,329,0.889,1015
12/08/2024 00:10,22,0,0,74.8,360,0.5,1015
12/08/2024 00:20,21.9,0,0,75.1,28,0.611,1015
12/08/2024 00:30,21.8,0,0,75.7,35,0.889,1014.9
12/08/2024 00:40,21.6,0,0,76.3,7,0.194,1015.1
12/08/2024 00:50,21.6,0,0,77.1,299,0.194,1015.2
12/08/2024 01:00,21.7,0,0,77.3,344,0.389,1015.3
12/08/2024 01:10,21.8,0,0,76.5,51,1.111,1015.1
12/08/2024 01:20,21.4,0,0,78.5,45,1,1015.3
12/08/2024 01:30,21.7,0,0,76.9,58,1.111,1015.1
12/08/2024 01:40,21.4,0,0,78.8,66,0.694,1015.1
12/08/2024 01:50,21.7,0,0,77.3,13,0.306,1015.1
12/08/2024 02:00,22,0,0,75.7,243,0.694,1015.3
12/08/2024 02:10,21.6,0,0,78.9,249,0.389,1015.4
12/08/2024 02:20,21.6,0,0,79.4,70,1.194,1015.2
12/08/2024 02:30,21.4,0,0,80.1,50,1.806,1015.1
12/08/2024 02:40,21.4,0,0,79.7,52,2.194,1015
12/08/2024 02:50,21.5,0,0,79.3,50,2.306,1014.9
12/08/2024 03:00,21.3,0,0,80,54,2.5,1014.8
12/08/2024 03:10,21.3,0,0,79.7,53,2,1014.7
12/08/2024 03:20,21.1,0,0,81.1,56,1.611,1014.6
12/08/2024 03:30,20.6,0,0,83.4,59,0.889,1014.8
12/08/2024 03:40,21,0,0,80.3,183,0.806,1014.7
12/08/2024 03:50,21.2,0,0,81.7,259,1.111,1014.8
12/08/2024 04:00,20.9,0,0,83.7,337,0.389,1014.9
12/08/2024 04:10,21,0,1,84.7,152,0.194,1014.9
12/08/2024 04:20,21,0,4,85.3,183,0.611,1014.8
12/08/2024 04:30,21.3,0,8,84.8,215,1,1014.7
12/08/2024 04:40,21.3,0,16,86.3,235,1.111,1014.7
12/08/2024 04:50,21.1,0,25,86.9,249,0.889,1014.8
12/08/2024 05:00,,0,,,,,
12/08/2024 05:10,21.5,0,74,85.6,32,0.306,1014.8
12/08/2024 05:20,21.5,0,105,86.8,86,0.5,1014.7
12/08/2024 05:30,21.9,0,127,86,182,0.611,1014.7
12/08/2024 05:40,22,0,149,87.7,215,0.806,1014.8
12/08/2024 05:50,21.9,0,185,88.3,205,0.306,1014.8
12/08/2024 06:00,22.4,0,232,85.3,223,0.306,1014.8
12/08/2024 06:10,22.7,0,272,83.5,252,0.694,1014.7
12/08/2024 06:20,22.8,0,220,81.9,228,0.611,1014.7
12/08/2024 06:30,22.9,0,,83.2,,,1014.7
12/08/2024 06:40,23.1,0,348,81.1,214,1,1014.6
12/08/2024 06:50,23.3,0,375,78.5,217,0.889,1014.5
12/08/2024 07:00,23.5,0,400,78.4,200,0.611,1014.4
12/08/2024 07:10,23.7,0,408,76,145,0.694,1014.4
12/08/2024 07:20,23.9,0,417,75.3,173,0.806,1014.3
12/08/2024 07:30,24.2,0,462,72.7,172,0.889,1014.1
12/08/2024 07:40,24.4,0,487,72.3,172,1.111,1014.1
12/08/2024 07:50,24.7,0,509,71.2,202,0.806,1014
12/08/2024 08:00,24.8,0,538,69.9,232,1,1014
12/08/2024 08:10,25.2,0,540,67.9,150,0.806,1013.8
12/08/2024 08:20,25.7,0,587,65.4,219,1.389,1013.7
12/08/2024 08:30,25.5,0,613,64.1,170,1,1013.7
12/08/2024 08:40,26,0,639,65.6,205,1.611,1013.6
12/08/2024 08:50,26,0,657,64.5,256,1.5,1013.6
12/08/2024 09:00,26.4,0,681,63.5,187,1.194,1013.5
12/08/2024 09:10,26.9,0,718,63,205,1.5,1013.3
12/08/2024 09:20,27.2,0,721,61.4,174,1.306,1013.3
12/08/2024 09:30,27.3,0,745,63.8,152,1,1013.1
12/08/2024 09:40,27.7,0,755,57.9,204,2,1013
12/08/2024 09:50,28.2,0,768,56.7,224,1.611,1012.9
12/08/2024 10:00,28.2,0,777,57.9,197,1.806,1012.8
12/08/2024 10:10,28.2,0,783,55.7,192,1.389,1012.7
12/08/2024 10:20,28.8,0,792,55,261,1.306,1012.5
12/08/2024 10:30,29.4,0,798,53.5,213,1.194,1012.2
12/08/2024 10:40,29.1,0,812,51.9,276,1.694,1012.3
12/08/2024 10:50,29.6,0,822,49.4,276,1.306,1012.1
12/08/2024 11:00,29.2,0,827,47.7,329,0.694,1012.1
12/08/2024 11:10,29.3,0,831,47,341,0.694,1011.9
12/08/2024 11:20,30.1,0,831,46.6,298,1.806,1011.6
12/08/2024 11:30,31.1,0,828,47,242,1.694,1011.4
12/08/2024 11:40,30.5,0,826,46.1,220,2,1011.5
12/08/2024 11:50,31.1,0,826,41.2,323,2,1011.2
12/08/2024 12:00,30.7,0,824,40.1,329,1.389,1011.3
12/08/2024 12:10,30.2,0,826,45.4,338,1.5,1011.3
12/08/2024 12:20,31,0,819,39.2,41,1,1011
12/08/2024 12:30,31.5,0,814,39.1,350,1.694,1010.8
12/08/2024 12:40,31.4,0,808,36.7,330,2.306,1010.8
12/08/2024 12:50,31.4,0,805,39.3,337,1.194,1010.8
12/08/2024 13:00,31.2,0,796,37.3,61,1.611,1010.9
12/08/2024 13:10,31.6,0,788,36.3,55,1.389,1010.7
12/08/2024 13:20,31.6,0,782,37.2,348,1.694,1010.6
12/08/2024 13:30,31.5,0,775,35.8,44,1.389,1010.6
12/08/2024 13:40,31.9,0,652,37.3,20,1.806,1010.4
12/08/2024 13:50,31.3,0,632,39.3,65,1.111,1010.4
12/08/2024 14:00,31.7,0,754,37.8,70,2.111,1010.1
12/08/2024 14:10,31.5,0,638,37.9,48,2.111,1010.2
12/08/2024 14:20,31.5,0,499,37.1,30,1.5,1010.2
12/08/2024 14:30,31.9,0,655,41.4,319,1.389,1010
12/08/2024 14:40,32.2,0,616,37.2,60,1.806,1009.7
12/08/2024 14:50,32.4,0,589,36.5,24,1.889,1009.5
12/08/2024 15:00,31.7,0,565,38,44,1.306,1009.7
12/08/2024 15:10,32.1,0,541,37.5,32,2.111,1009.5
12/08/2024 15:20,31.9,0,512,36.4,16,1.694,1009.4
12/08/2024 15:30,32,0,488,36.1,22,1,1009.3
12/08/2024 15:40,31.5,0,466,42.2,18,1.194,1009.2
12/08/2024 15:50,32.1,0,412,36.2,25,1.5,1009.1
12/08/2024 16:00,31.8,0,365,37.6,14,1.611,1009.1
12/08/2024 16:10,32,0,360,37.2,15,1.694,1009
12/08/2024 16:20,31.4,0,304,39.9,31,1.194,1009.1
12/08/2024 16:30,30.9,0,298,42.9,24,1.306,1009.2
12/08/2024 16:40,31.1,0,282,41.8,22,1.194,1009.3
12/08/2024 16:50,31,0,180,42,32,1.306,1009.2
12/08/2024 17:00,30.4,0,101,43,23,1.611,1009.5
12/08/2024 17:10,29.7,0,58,44.5,12,1,1009.7
12/08/2024 17:20,29.1,0,50,48.5,14,1.694,1010
12/08/2024 17:30,29.2,0,29,48,9,1.194,1010.1
12/08/2024 17:40,28.9,0,21,47.9,349,1.889,1010.2
12/08/2024 17:50,28,0,22,53.9,354,2.111,1010.2
12/08/2024 18:00,29.2,0,15,50.3,349,1.5,1010.3
12/08/2024 18:10,28.7,0,9,52.5,2,1.5,1010.4
12/08/2024 18:20,27.3,0,4,58,43,2.389,1011.1
12/08/2024 18:30,25.3,0,0,55.5,163,5.806,1012.2
12/08/2024 18:40,24.9,0,0,52.6,171,6,1012.6
12/08/2024 18:50,23.9,0,0,53.9,184,8.389,1013
12/08/2024 19:00,22.5,0,0,65,171,7.194,1013.4
12/08/2024 19:10,20.3,0.7,0,82.1,179,5,1014.5
12/08/2024 19:20,20.3,0,0,75.9,180,4.389,1015.3
12/08/2024 19:30,20.1,0.5,0,78.8,192,1.806,1015.7
12/08/2024 19:40,20.2,0.2,0,80.1,214,2.194,1015.9
12/08/2024 19:50,19.8,0.1,0,83.3,241,2.889,1015.8
12/08/2024 20:00,19.9,0.1,0,79,211,3.5,1015.5
12/08/2024 20:10,20.8,0.3,0,71.1,237,5.194,1015.1
12/08/2024 20:20,20.6,0.7,0,71.5,308,4.389,1015.1
12/08/2024 20:30,18.8,0.2,0,88.5,90,3.389,1016.3
12/08/2024 20:40,19.8,0.1,0,80.6,268,1.306,1015.6
12/08/2024 20:50,18.7,0,0,93.2,37,3.111,1015.7
12/08/2024 21:00,18.7,0.1,0,93.5,23,2.806,1015.5
12/08/2024 21:10,18.8,0,0,89.9,49,3.5,1015.7
12/08/2024 21:20,18.8,0,0,90.9,43,2.5,1015.7
12/08/2024 21:30,18.8,0,0,90.4,344,0.889,1015.7
12/08/2024 21:40,18.7,0,0,92.7,339,1,1015.9
12/08/2024 21:50,18.5,0,0,93.1,217,1.194,1015.8
12/08/2024 22:00,18.9,0,0,91.6,194,1.111,1015.6
12/08/2024 22:10,19.1,0,0,91,137,0.889,1015.2
12/08/2024 22:20,19.1,0,0,89.6,130,0.389,1014.9
12/08/2024 22:30,19.1,0,0,88.2,123,0.889,1014.7
12/08/2024 22:40,19.2,0,0,88,119,1.5,1014.6
12/08/2024 22:50,19.4,0,0,84.2,99,1.611,1014.4
12/08/2024 23:00,19.1,0,0,85.2,88,1.889,1014.3
12/08/2024 23:10,18.5,0,0,90.9,128,1.5,1014.2
12/08/2024 23:20,18.8,0,0,88.7,153,2,1014.1
12/08/2024 23:30,19,0,0,85.5,185,1.111,1014.1
12/08/2024 23:40,19.4,0,0,84.7,189,0.5,1013.8
12/08/2024 23:50,19.2,0,0,87.3,114,1.306,1013.7
13/08/2024 00:00,19.5,0,0,84.9,140,1.194,1013.6
13/08/2024 00:10,19.1,0,0,86.6,163,1.5,1013.6
13/08/2024 00:20,19,0,0,87.6,185,1.389,1013.6
13/08/2024 00:30,19.6,0,0,81.8,189,1.5,1013.4
13/08/2024 00:40,19.7,0,0,81.5,199,1.5,1013.5
13/08/2024 00:50,19.3,0,0,86.4,270,2.194,1013.7
13/08/2024 01:00,19.2,0,0,86,291,2.306,1013.6
13/08/2024 01:10,18.7,0,0,88.8,346,1.806,1013.6
13/08/2024 01:20,18.8,0,0,88.5,360,2,1013.5
13/08/2024 01:30,18.6,0,0,89.6,58,2,1013.2
13/08/2024 01:40,18.3,0,0,92.8,51,1.806,1012.9
13/08/2024 01:50,18.4,0,0,91.5,67,2.306,1012.6
13/08/2024 02:00,18.3,0,0,91.8,107,1.889,1012.7
13/08/2024 02:10,18.9,0,0,87.4,35,0.611,1012.6
13/08/2024 02:20,18.6,0,0,89.7,235,1.694,1012.8
13/08/2024 02:30,18.5,0,0,90.6,251,1.111,1012.8
13/08/2024 02:40,18.8,0,0,88.6,307,0.694,1012.6
13/08/2024 02:50,18.4,0,0,91.5,44,1.194,1012.5
13/08/2024 03:00,18.7,0,0,87.3,49,1.5,1012.4
13/08/2024 03:10,18.3,0,0,90.4,33,1.306,1012.5
13/08/2024 03:20,18.2,0,0,90.7,55,0.806,1012.6
13/08/2024 03:30,18.3,0,0,90.7,38,1.5,1012.5
13/08/2024 03:40,18.2,0,0,90.7,48,2.611,1012.6
13/08/2024 03:50,18.3,0,0,90.2,50,3.111,1012.5
13/08/2024 04:00,18.2,0,0,90.4,53,3.194,1012.7
13/08/2024 04:10,18.5,0,0,87.8,26,2,1012.7
13/08/2024 04:20,18.2,0,1,88.2,13,1.306,1012.9
13/08/2024 04:30,17.9,0,4,91.9,13,0.611,1013.1
13/08/2024 04:40,17.8,0,7,91.6,50,1.389,1013
13/08/2024 04:50,18,0,14,90.3,51,1.889,1013
13/08/2024 05:00,17.5,0,24,93.5,87,1,1013.1
13/08/2024 05:10,17.8,0,35,92.1,74,1,1013.2
13/08/2024 05:20,17.8,0,43,92.1,266,0.694,1013.1
13/08/2024 05:30,18.5,0,56,86.4,238,0.806,1013
13/08/2024 05:40,18.3,0,61,88.9,229,0.5,1013.1
13/08/2024 05:50,18.4,0,69,88.3,252,0.5,1013.1
13/08/2024 06:00,18.6,0,111,88.7,0,0.389,1013.1
13/08/2024 06:10,18.7,0,165,90,78,0.806,1013
13/08/2024 06:20,19,0,272,88.8,84,0.611,1013
13/08/2024 06:30,19.4,0,306,86.2,121,0.389,1012.9
13/08/2024 06:40,19.6,0,346,84.9,193,0.889,1012.9
13/08/2024 06:50,19.7,0,366,84.7,202,0.806,1012.9
13/08/2024 07:00,20,0,362,83.1,192,1.194,1012.8
13/08/2024 07:10,20,0,402,82.8,183,1.5,1012.8
13/08/2024 07:20,20.4,0,279,78.2,198,0.806,1012.7
13/08/2024 07:30,20.5,0,386,78.3,237,0.306,1012.5
13/08/2024 07:40,20.9,0,503,74.4,150,0.694,1012.3
13/08/2024 07:50,21.2,0,526,74.5,183,1.111,1012.3
13/08/2024 08:00,21.6,0,555,71.2,195,1.306,1012.2
13/08/2024 08:10,21.9,0,601,71.1,206,1,1012.1
13/08/2024 08:20,22.1,0,614,71.4,181,0.889,1012.1
13/08/2024 08:30,22.9,0,624,65.5,231,1,1011.9
13/08/2024 08:40,23.3,0,645,67.9,289,0.694,1011.8
13/08/2024 08:50,23.4,0,667,67.6,252,1.194,1011.7
13/08/2024 09:00,23.4,0,687,66.9,220,1.306,1011.6
13/08/2024 09:10,24,0,705,65.1,208,0.889,1011.4
13/08/2024 09:20,23.9,0,722,65.6,226,1,1011.3
13/08/2024 09:30,25.4,0,740,63.6,262,1.111,1011
13/08/2024 09:40,25.2,0,755,61.6,312,1.611,1011
13/08/2024 09:50,26,0,770,61.5,246,1.111,1010.9
13/08/2024 10:00,25.5,0,781,60.3,303,0.694,1010.9
13/08/2024 10:10,26.3,0,794,58.3,266,1.389,1010.7
13/08/2024 10:20,26.2,0,804,60.2,300,1,1010.6
13/08/2024 10:30,26.8,0,816,58.5,325,1.111,1010.5
13/08/2024 10:40,26.6,0,823,56.8,296,1.306,1010.5
13/08/2024 10:50,27.3,0,833,57,44,1.194,1010.4
13/08/2024 11:00,27.5,0,837,53.3,67,1.611,1010.2
13/08/2024 11:10,27.2,0,840,55.7,37,1.806,1010.2
13/08/2024 11:20,27.9,0,846,55.2,44,1.694,1010
13/08/2024 11:30,27.3,0,848,50.9,42,1.194,1010
13/08/2024 11:40,28,0,846,52.2,8,1.306,1009.8
13/08/2024 11:50,28.1,0,851,48.5,55,1.889,1009.6
13/08/2024 12:00,28.5,0,790,53.7,25,1.306,1009.4
13/08/2024 12:10,28.2,0,762,49.5,36,1.194,1009.5
13/08/2024 12:20,28.4,0,850,49.2,54,1.5,1009.4
13/08/2024 12:30,28.7,0,832,48,69,1.194,1009.2
13/08/2024 12:40,28.8,0,819,45.9,41,1.194,1009.1
13/08/2024 12:50,29.2,0,808,48.5,9,0.889,1009
13/08/2024 13:00,29.5,0,788,45.3,35,1.306,1008.7
13/08/2024 13:10,29.6,0,779,44.1,345,1.111,1008.6
13/08/2024 13:20,29.9,0,768,42.6,119,1.694,1008.3
13/08/2024 13:30,30.2,0,757,44.5,227,1.806,1008.1
13/08/2024 13:40,29.9,0,741,42.3,235,2.111,1008.2
13/08/2024 13:50,30.1,0,725,38.8,204,2.306,1007.9
13/08/2024 14:00,30.5,0,710,40.3,206,2.111,1007.7
13/08/2024 14:10,30.3,0,691,40.6,197,1.611,1007.8
13/08/2024 14:20,30.7,0,671,34.2,194,1.694,1007.6
13/08/2024 14:30,30,0,648,35.9,169,1.389,1007.6
13/08/2024 14:40,30.6,0,625,33.9,243,1.694,1007.3
13/08/2024 14:50,30.5,0,602,35.2,226,2,1007.2
13/08/2024 15:00,30.8,0,576,31.7,210,1.194,1007
13/08/2024 15:10,30.8,0,551,32.6,180,1.5,1006.8
13/08/2024 15:20,30.4,0,522,33.8,173,1.611,1006.9
13/08/2024 15:30,30.6,0,,34.2,,,1006.6
13/08/2024 15:40,30.5,0,467,37,169,1.194,1006.6
13/08/2024 15:50,30.8,0,441,34.3,169,0.889,1006.4
13/08/2024 16:00,30.6,0,412,35.4,73,0.806,1006.4
13/08/2024 16:10,30.4,0,379,39.3,28,0.806,1006.4
13/08/2024 16:20,30.7,0,344,37,20,0.889,1006.3
